site	iso	instance_id	instance_name	instance_abbr	source_url	edition_id	work_id	num_books	num_chapters	num_verses	num_words	text_included
bible.com	eng	3345	Legacy Standard Bible		https://www.bible.com/versions/3345	legacy-standard-bible-2021	legacy-standard-bible	27	260	7958	184502	false
bible.com	eng	90	Lexham English Bible		https://www.bible.com/versions/90	lexham-english-bible-2010	lexham-english-bible	27	260	7939	185166	true
bible.com	eng	2660	Literal Standard Version		https://www.bible.com/versions/2660	literal-standard-version-2020	literal-standard-version	27	260	7959	181124	true
bible.com	eng	1171	Modern English Version		https://www.bible.com/versions/1171	modern-english-version-2024	modern-english-version	27	260	7957	174387	false
bible.com	eng	463	New American Bible, revised edition		https://www.bible.com/versions/463	new-american-bible-revised-edition-1986	new-american-bible-revised-edition	27	260	7957	175381	false
bible.com	eng	100	New American Standard Bible 1995		https://www.bible.com/versions/100	new-american-standard-bible-1995	new-american-standard-bible	27	260	7958	183650	false
bible.com	eng	2692	New American Standard Bible 2020		https://www.bible.com/versions/2692	new-american-standard-bible-2020	new-american-standard-bible	27	260	7945	185650	false
bible.com	eng	105	New Century Version		https://www.bible.com/versions/105	new-century-version-2005	new-century-version	27	260	7937	191224	false
bible.com	eng	107	New English Translation		https://www.bible.com/versions/107	net-bible-2006-v1	net-bible	27	260	7942	179600	true
bible.com	eng	110	New International Reader’s Version 2014		https://www.bible.com/versions/110	new-international-readers-version-2014	new-international-readers-version	27	260	7942	200828	false
bible.com	eng	113	New International Version (Anglicized) 2011		https://www.bible.com/versions/113	new-international-version-2011-anglicised	new-international-version	27	260	7958	176687	false
bible.com	eng	111	New International Version 2011		https://www.bible.com/versions/111	new-international-version-2011	new-international-version	27	260	7958	176008	false
bible.com	eng	114	New King James Version		https://www.bible.com/versions/114	new-king-james-version-1979	new-king-james-version	27	260	7957	177984	false
bible.com	eng	116	New Living Translation		https://www.bible.com/versions/116	new-living-translation-2015	new-living-translation	27	260	7943	186312	false
bible.com	eng	4249	New Living Translation Catholic Edition		https://www.bible.com/versions/4249	new-living-translation-2016-catholic	new-living-translation	27	260	7943	186312	false
bible.com	eng	2135	New Messianic Version Bible		https://www.bible.com/versions/2135	new-messianic-version-bible-2018	new-messianic-version-bible	27	260	7955	198932	true
bible.com	eng	2015	New Revised Standard Version		https://www.bible.com/versions/2015	new-revised-standard-version-1989	new-revised-standard-version	27	260	7957	176298	false
bible.com	eng	3523	New Revised Standard Version Updated Edition 2021		https://www.bible.com/versions/3523	new-revised-standard-version-2021	new-revised-standard-version	27	260	7941	176569	false
bible.com	eng	2530	Plain English Version (Aboriginal)		https://www.bible.com/versions/2530	plain-english-version-2021	plain-english-version	21	192	5042	216996	true
bible.com	eng	2753	Radiate New Testament		https://www.bible.com/versions/2753	radiate-new-testament-2020	radiate-new-testament	27	260	7924	188932	false
bible.com	eng	2020	Revised Standard Version		https://www.bible.com/versions/2020	revised-standard-version-1971	revised-standard-version	27	260	7957	173269	false
bible.com	eng	3548	Revised Standard Version		https://www.bible.com/versions/3548	revised-standard-version-1971	revised-standard-version	27	260	7957	173269	false
bible.com	eng	2017	Revised Standard Version Old Tradition 1952		https://www.bible.com/versions/2017	revised-standard-version-1952	revised-standard-version	27	260	7957	173269	false
bible.com	eng	477	Revised Version 1885		https://www.bible.com/versions/477	english-revised-version-1885	english-revised-version	27	260	7941	179868	true
bible.com	eng	1922	Revised Version with Apocrypha 1885, 1895		https://www.bible.com/versions/1922	english-revised-version-1885	english-revised-version	27	260	7941	179868	true
bible.com	eng	1047	St Paul from the Trenches 1916		https://www.bible.com/versions/1047	st-paul-from-the-trenches-1916	st-paul-from-the-trenches	3	33	630	24651	false
bible.com	eng	31	The Books of the Bible NT		https://www.bible.com/versions/31	the-books-of-the-bible-2011	the-books-of-the-bible	25	208	5799	129313	false
bible.com	eng	97	The Message		https://www.bible.com/versions/97	the-message-bible-2018	the-message-bible	27	260	3242	191850	false
bible.com	eng	130	The Orthodox Jewish Bible		https://www.bible.com/versions/130	orthodox-jewish-bible-2023	orthodox-jewish-bible	27	260	7959	208836	true
bible.com	eng	1849	The Passion Translation		https://www.bible.com/versions/1849	the-passion-translation-2020	the-passion-translation	27	260	7763	216099	false
bible.com	eng	316	The Scriptures 2009		https://www.bible.com/versions/316	the-scriptures-2009	the-scriptures	27	260	7957	179448	false
bible.com	eng	3427	The Text-Critical English New Testament		https://www.bible.com/versions/3427	byzantine-text-version-2022	byzantine-text-version	27	260	7953	181432	false
bible.com	eng	314	Tree of Life Version		https://www.bible.com/versions/314	tree-of-life-version-2014	tree-of-life-version	27	260	7956	173871	false
bible.com	eng	1204	World English Bible British Edition		https://www.bible.com/versions/1204	world-english-bible-2020-british	world-english-bible	27	260	7957	178257	true
bible.com	eng	206	World English Bible, American English Edition, without Strong's Numbers		https://www.bible.com/versions/206	world-english-bible-2020-american	world-english-bible	27	260	7957	174754	true
bible.com	eng	1209	World Messianic Bible		https://www.bible.com/versions/1209	world-english-bible-2020-messianic	world-english-bible	27	260	7957	178417	true
bible.com	eng	1207	World Messianic Bible British Edition		https://www.bible.com/versions/1207	world-english-bible-2020-messianic-british	world-english-bible	27	260	7957	178433	true
bible.com	eng	2407	Wycliffe's Bible with Modern Spelling		https://www.bible.com/versions/2407	wycliffe-bible-2001-modern-spelling	wycliffe-bible	27	260	7959	186535	false
bible.com	eng	4108	Y'all Version Bible		https://www.bible.com/versions/4108	yall-version-bible-2024	yall-version-bible	27	260	7959	173246	false
bible.com	eng	821	Young's Literal Translation 1898		https://www.bible.com/versions/821	youngs-literal-translation-1898	youngs-literal-translation	27	260	7957	186696	true
bible.com	fra	64	Bible J.N. Darby		https://www.bible.com/versions/64	fra-darby-translation-1885	fra-darby-translation	27	260	7957	186752	true
bible.com	fra	93	Bible Segond 1910		https://www.bible.com/versions/93	louis-segond-1910	louis-segond	27	260	7959	173730	true
bible.com	fra	504	Bible catholique Crampon 1923		https://www.bible.com/versions/504	bible-crampon-1923	bible-crampon	27	260	7950	176013	true
bible.com	fra	3286	Explained Bible		https://www.bible.com/versions/3286	explained-bible-2004	explained-bible	27	260	7941	272610	false
bible.com	fra	2599	French Gospel of Matthew 1855 (de Sacy)		https://www.bible.com/versions/2599	sacy-bible-1855	sacy-bible	1	28	1070	24199	true
bible.com	fra	3447	French Model Translation		https://www.bible.com/versions/3447	french-model-translation-2025	french-model-translation	12	142	5243	179301	false
bible.com	fra	63	French common language		https://www.bible.com/versions/63	bible-francais-courant-1997	bible-francais-courant	27	260	7941	192459	false
bible.com	fra	3547	Gospel of Matthew 1864 (Frainc-Comtois)		https://www.bible.com/versions/3547	frainc-comtois-1864	frainc-comtois	1	28	1070	25577	true
bible.com	fra	152	La Bible Segond 21		https://www.bible.com/versions/152	segond-21-2007	segond-21	27	260	7957	179129	false
bible.com	fra	21	La Bible du Semeur (The Bible of the Sower)		https://www.bible.com/versions/21	bible-du-semeur-2015	bible-du-semeur	27	260	7945	201079	false
bible.com	fra	62	Martin 1744		https://www.bible.com/versions/62	bible-martin-1744	bible-martin	27	260	7953	190331	true
bible.com	fra	2367	New French current		https://www.bible.com/versions/2367	bible-nouvelle-francais-courant-2019	bible-nouvelle-francais-courant	27	260	7944	201251	false
bible.com	fra	104	Nouvelle Bible Segond		https://www.bible.com/versions/104	nouvelle-segond-2002	nouvelle-segond	27	260	7956	181867	false
bible.com	fra	106	Nouvelle Edition de Genève 1979		https://www.bible.com/versions/106	geneva-bible-fra-1979	geneva-bible-fra	27	260	7957	173266	false
bible.com	fra	2053	Nouvelle Segond révisée		https://www.bible.com/versions/2053	nouvelle-segond-revisee-1978	nouvelle-segond-revisee	27	260	7957	177778	false
bible.com	fra	131	Ostervald		https://www.bible.com/versions/131	ostervald-1744	ostervald	27	260	7953	185294	true
bible.com	fra	133	Parole de Vie 2017		https://www.bible.com/versions/133	parole-de-vie-2017	parole-de-vie	27	260	7924	210130	false
bible.com	fra	3877	Segond NEG 1979		https://www.bible.com/versions/3877	geneva-bible-fra-1979	geneva-bible-fra	27	260	7957	173656	false
bible.com	fra	4410	Simple French Bible 2023		https://www.bible.com/versions/4410	simple-french-bible-2023	simple-french-bible	27	260	7934	272477	false
bible.com	ita	54	Diodati Bible 1885		https://www.bible.com/versions/54	diodati-bible-1885	diodati-bible	27	260	7957	168046	true
bible.com	ita	1197	Italian Common Language Bible		https://www.bible.com/versions/1197	interconfessionale-in-lingua-corrente-2014-3rd-edition	interconfessionale-in-lingua-corrente	27	260	7886	176809	false
bible.com	ita	1196	Italian Common Language Interconfessional Bible		https://www.bible.com/versions/1196	interconfessionale-in-lingua-corrente-2014-3rd-edition	interconfessionale-in-lingua-corrente	27	260	7886	176809	false
bible.com	ita	3368	Italian Riveduta 2020 Bible		https://www.bible.com/versions/3368	riveduta-2020	riveduta	27	260	7958	162595	false
bible.com	ita	123	Nuova Riveduta 1994		https://www.bible.com/versions/123	nuova-riveduta-1994	nuova-riveduta	27	260	7959	161761	false
bible.com	ita	122	Nuova Riveduta 2006		https://www.bible.com/versions/122	nuova-riveduta-2006	nuova-riveduta	27	260	7958	161621	false
bible.com	ita	141	Versione Diodati Riveduta		https://www.bible.com/versions/141	nuova-riveduta-1994	nuova-riveduta	27	260	7940	163389	false
bible.com	pol	3881	BIBLIA to jest Pismo Święte Starego i Nowego Przymierza		https://www.bible.com/versions/3881	eib-nowe-przymierze-literal-2019	eib-nowe-przymierze-literal	27	260	7957	138106	false
bible.com	pol	132	Biblia Gdańska		https://www.bible.com/versions/132	biblia-gdanska-1632	biblia-gdanska	27	260	7953	139988	true
bible.com	pol	3551	Good News About The Rescue In Christ. New Dynamic Translation of New Testament		https://www.bible.com/versions/3551	nowy-przeklad-dynamiczny-2021	nowy-przeklad-dynamiczny	27	260	7958	193265	false
bible.com	pol	319	Nowa Biblia Gdańska		https://www.bible.com/versions/319	nowa-biblia-gdanska-2012	nowa-biblia-gdanska	27	260	7956	140440	false
bible.com	pol	2095	Polish Bible 2018		https://www.bible.com/versions/2095	eib-nowe-przymierze-literary-2016	eib-nowe-przymierze-literary	27	260	7956	142039	false
bible.com	pol	137	Polish Living New Testament (The Word of Life)		https://www.bible.com/versions/137	slowo-zycia-2016	slowo-zycia	27	260	7915	139435	true
bible.com	pol	3490	The Warsaw Bible 1975		https://www.bible.com/versions/3490	biblia-warszawska-1975	biblia-warszawska	27	260	7956	139380	false
bible.com	pol	138	Updated Gdansk Bible		https://www.bible.com/versions/138	uwspolczesniona-biblia-gdanska-2017	uwspolczesniona-biblia-gdanska	27	260	7957	138326	true
bible.com	spa	52	Biblia Dios Habla Hoy		https://www.bible.com/versions/52	dios-habla-hoy-1994	dios-habla-hoy	27	260	7912	182176	false
bible.com	spa	1718	Biblia Reina Valera 1909		https://www.bible.com/versions/1718	reina-valera-1909	reina-valera	27	260	7956	164216	true
bible.com	spa	1076	Biblia del Jubileo		https://www.bible.com/versions/1076	biblia-del-jubileo-2000	biblia-del-jubileo	27	260	7957	167405	false
bible.com	spa	1715	Biblia del Oso 1573		https://www.bible.com/versions/1715	biblia-del-oso-1569	biblia-del-oso	27	260	7954	162443	true
bible.com	spa	411	Dios Habla Hoy Bible		https://www.bible.com/versions/411	dios-habla-hoy-1994	dios-habla-hoy	27	260	7912	182176	false
bible.com	spa	1845	Dios Habla Hoy DK		https://www.bible.com/versions/1845	dios-habla-hoy-1994	dios-habla-hoy	27	260	7912	182178	false
bible.com	spa	1846	Dios habla Hoy Estándar		https://www.bible.com/versions/1846	dios-habla-hoy-1996	dios-habla-hoy	27	260	7912	182165	false
bible.com	spa	4278	Dios habla hoy 4ta. edición. Estándar.		https://www.bible.com/versions/4278	dios-habla-hoy-2023-4th-edition	dios-habla-hoy	27	260	7926	182153	false
bible.com	spa	197	Holy Bible: The Word of God for All		https://www.bible.com/versions/197	palabra-de-dios-para-todos-2015	palabra-de-dios-para-todos	27	260	7943	185353	false
bible.com	spa	222	La Biblia Hispanoamericana (Traducción Interconfesional, versión hispanoamericana)		https://www.bible.com/versions/222	la-biblia-hispanoamericana-interconfesional-2011	la-biblia-hispanoamericana-interconfesional	27	260	7953	180076	false
bible.com	spa	89	La Biblia de las Américas		https://www.bible.com/versions/89	la-biblia-de-las-americas-1997	la-biblia-de-las-americas	27	260	7958	170235	false
bible.com	spa	28	La Palabra (Latin American edition)		https://www.bible.com/versions/28	la-palabra-2010-3rd-edition-hispanoamericana	la-palabra	27	260	7953	178239	false
bible.com	spa	753	New Living Bible		https://www.bible.com/versions/753	nueva-biblia-viva-2008	nueva-biblia-viva	27	260	7880	174467	false
bible.com	spa	103	Nueva Biblia de las Américas		https://www.bible.com/versions/103	nueva-biblia-de-las-americas-2005	nueva-biblia-de-las-americas	27	260	7958	170840	false
bible.com	spa	127	Nueva Traducción Viviente		https://www.bible.com/versions/127	nueva-traduccion-viviente-2010	nueva-traduccion-viviente	27	260	7943	189232	false
bible.com	spa	2664	Nueva Versión Internacional (Spanish New International Version) 2015		https://www.bible.com/versions/2664	nueva-version-internacional-2015	nueva-version-internacional	27	260	7958	169585	false
bible.com	spa	128	Nueva Versión Internacional 2022		https://www.bible.com/versions/128	nueva-version-internacional-2022	nueva-version-internacional	27	260	7958	169585	false
bible.com	spa	150	Reina Valera 1995		https://www.bible.com/versions/150	reina-valera-1995	reina-valera	27	260	7958	165587	false
bible.com	spa	1782	Reina Valera Actualizada		https://www.bible.com/versions/1782	reina-valera-actualizada-2015	reina-valera-actualizada	27	260	7959	167837	false
bible.com	spa	146	Reina Valera Contemporánea		https://www.bible.com/versions/146	reina-valera-contemporanea-2009	reina-valera-contemporanea	27	260	7958	173719	false
bible.com	spa	147	Reina-Valera Antigua		https://www.bible.com/versions/147	reina-valera-antigua-1602	reina-valera-antigua	27	260	7957	164120	true
bible.com	spa	3539	Segun el Texto Bizantino 2005		https://www.bible.com/versions/3539	segun-el-texto-bizantino-2005	segun-el-texto-bizantino	27	260	7955	164946	false
bible.com	spa	3365	Spanish Bible, Palabla de Dios para ti		https://www.bible.com/versions/3365	palabra-de-dios-para-ti-2020	palabra-de-dios-para-ti	27	260	7936	154223	true
bible.com	spa	149	Spanish, Biblia Reina Valera 1960		https://www.bible.com/versions/149	reina-valera-1960	reina-valera	27	260	7958	164930	false
bible.com	spa	4013	Traducción Contemporánea de la Biblia  - NT + Abdías		https://www.bible.com/versions/4013	traduccion-contemporanea-de-la-biblia-2022	traduccion-contemporanea-de-la-biblia	27	260	7957	192976	false
bible.com	spa	176	Traducción en Lenguaje Actual		https://www.bible.com/versions/176	lenguaje-actual-2002	lenguaje-actual	27	260	7627	197756	false
bible.com	spa	178	Traducción en Lenguaje Actual Interconfesional		https://www.bible.com/versions/178	lenguaje-actual-2002-interconfesional	lenguaje-actual	27	260	7627	197755	false
bible.com	spa	3291	Versión Biblia Libre		https://www.bible.com/versions/3291	biblia-libre-1-1-beta	biblia-libre	27	260	7957	179166	true
bible.is	eng	AUSWBT	English - Aboriginal Translators Version		https://live.bible.is/bible/AUSWBT/mat/1:1	plain-english-version-2021	plain-english-version	15	93	2219	102389	true
bible.is	eng	ENGREV	English - Revised Version 1885		https://live.bible.is/bible/ENGREV/mat/1:1	english-revised-version-1885	english-revised-version	27	260	7957	179866	true
bible.is	eng	ENGTLV	English - Tree of Life Version		https://live.bible.is/bible/ENGTLV/mat/1:1	tree-of-life-version-2014	tree-of-life-version	27	260	7957	173669	false
bible.is	eng	ENGWM1	English - World Messianic Version		https://live.bible.is/bible/ENGWM1/mat/1:1	world-english-bible-2020-messianic	world-english-bible	27	260	7957	175013	true
bible.is	eng	ENGWMV	English - Wycliffe Modern		https://live.bible.is/bible/ENGWMV/mat/1:1	wycliffe-bible-2001-modern-spelling	wycliffe-bible	27	260	7959	178071	false
bible.is	eng	EN1ESV	English Standard Version® - Hear the Word Audio Bible		https://live.bible.is/bible/EN1ESV/mat/1:1	english-standard-version-2007	english-standard-version	27	260	7941	174763	false
bible.is	eng	ENGNAS	New American Standard Bible (NASB)		https://live.bible.is/bible/ENGNAS/mat/1:1	new-american-standard-bible-1995	new-american-standard-bible	27	260	7958	182368	false
bible.is	eng	ENGNLT	New Living Translation®, Holy Sanctuary version		https://live.bible.is/bible/ENGNLT/mat/1:1	new-living-translation-2015	new-living-translation	27	260	7943	186207	false
bible.is	eng	ENGWWH	World English Bible - Winfred Henson		https://live.bible.is/bible/ENGWWH/mat/1:1	world-english-bible-2020	world-english-bible	27	260	7958	175124	true
bible.is	eng	ENGASV	American Standard Bible		https://live.bible.is/bible/ENGASV/mat/1:1	american-standard-version-1901	american-standard-version	27	260	7957	179865	true
bible.is	eng	ENGCEV	Contemporary English Version®		https://live.bible.is/bible/ENGCEV/mat/1:1	contemporary-english-version-1991	contemporary-english-version	27	260	7850	181067	false
bible.is	eng	ENGESV	English Standard Version®		https://live.bible.is/bible/ENGESV/mat/1:1	english-standard-version-2007	english-standard-version	27	260	7941	175470	false
bible.is	eng	ENGEVD	English Version for the Deaf		https://live.bible.is/bible/ENGEVD/mat/1:1	easy-to-read-version-1987	easy-to-read-version	27	260	7942	218577	false
bible.is	eng	ENGKJV	King James Version		https://live.bible.is/bible/ENGKJV/mat/1:1	king-james-version-1769	king-james-version	27	260	7957	180384	true
bible.is	eng	ENGNAB	New American Bible, revised edition (NABRE)		https://live.bible.is/bible/ENGNAB/mat/1:1	new-american-bible-revised-edition-1968	new-american-bible-revised-edition	16	118	2999	65429	false
bible.is	eng	ENGNIV	Holy Bible, New International Version®		https://live.bible.is/bible/ENGNIV/mat/1:1	new-international-version-1984	new-international-version	27	260	7941	175209	false
bible.is	eng	ENGNKJV	New King James Version		https://live.bible.is/bible/ENGNKJV/mat/1:1	new-king-james-version-1979	new-king-james-version	27	260	7957	177982	false
bible.is	eng	ENGWEB	World English Bible		https://live.bible.is/bible/ENGWEB/mat/1:1	world-english-bible-2020	world-english-bible	27	260	7958	175124	true
bible.is	fra	FRADBY	French - 1885 Darby		https://live.bible.is/bible/FRADBY/mat/1:1	fra-darby-translation-1885	fra-darby-translation	27	260	7955	178843	true
bible.is	fra	FRNTLS	French - 1910 Louis Segond (Tresorsonore recording)		https://live.bible.is/bible/FRNTLS/mat/1:1	louis-segond-1910	louis-segond	27	260	7959	173117	true
bible.is	fra	FRABIB	French - La Bible Du Semeur (Biblica Audio)		https://live.bible.is/bible/FRABIB/mat/1:1	bible-du-semeur-2015	bible-du-semeur	27	260	7945	201310	false
bible.is	fra	FRNO96	French - Ostervald Version		https://live.bible.is/bible/FRNO96/mat/1:1	ostervald-1996	ostervald	27	260	7958	177599	true
bible.is	fra	FRAPDF	French - Parole de Vie		https://live.bible.is/bible/FRAPDF/mat/1:1	parole-de-vie-2000	parole-de-vie	27	256	7840	197974	false
bible.is	fra	FRAPDVA	Parole de Vie - African		https://live.bible.is/bible/FRAPDVA/mat/1:1	parole-de-vie-2000	parole-de-vie	27	260	7934	200287	false
bible.is	fra	FRADPI	Parole de Vie - African (Davar Audio)		https://live.bible.is/bible/FRADPI/mat/1:1	parole-de-vie-2000	parole-de-vie	27	260	7924	209652	false
bible.is	fra	FRAPDVC	Parole de Vie - Canadian		https://live.bible.is/bible/FRAPDVC/mat/1:1	parole-de-vie-2000	parole-de-vie	27	260	7953	199909	false
bible.is	ita	ITAR27	Italian Riveduta 1927		https://live.bible.is/bible/ITAR27/mat/1:1	riveduta-1927	riveduta	27	260	7957	163669	true
bible.is	pol	POLPBG	1632 Polish Biblia Gdanska		https://live.bible.is/bible/POLPBG/mat/1:1	biblia-gdanska-1632	biblia-gdanska	27	260	7953	139986	true
bible.is	pol	POLNCV	New Covenant Translation		https://live.bible.is/bible/POLNCV/mat/1:1	eib-nowe-przymierze-literary-2011	eib-nowe-przymierze-literary	27	260	7955	142630	false
bible.is	spa	SPNR02	1602 Reina-Valera Antigua		https://live.bible.is/bible/SPNR02/mat/1:1	reina-valera-antigua-1602	reina-valera-antigua	27	260	7957	164123	true
bible.is	spa	SPABDA	Biblia de América		https://live.bible.is/bible/SPABDA/mat/1:1	biblia-de-america-2010	biblia-de-america	27	260	7941	167790	false
bible.is	spa	SPADHH	Dios Habla Hoy		https://live.bible.is/bible/SPADHH/mat/1:1	dios-habla-hoy-1996-3rd-edition	dios-habla-hoy	27	260	7912	182189	false
bible.is	spa	SPNLBV	La Biblia		https://live.bible.is/bible/SPNLBV/mat/1:1	biblia-de-la-casa-de-la-biblia-2006	biblia-de-la-casa-de-la-biblia	27	260	7940	167355	false
bible.is	spa	SPNBLA	La Biblia de las Americas		https://live.bible.is/bible/SPNBLA/mat/1:1	la-biblia-de-las-americas-1997	la-biblia-de-las-americas	27	260	7958	169674	false
bible.is	spa	SPNLPS	La Palabra - Spain		https://live.bible.is/bible/SPNLPS/mat/1:1	la-palabra-2010-3rd-edition-espana	la-palabra	27	260	7954	173136	false
bible.is	spa	SPANVI	La Santa Biblia, Nueva Versión Internacional ™, NVI ™		https://live.bible.is/bible/SPANVI/mat/1:1	nueva-version-internacional-1999	nueva-version-internacional	27	260	7941	170326	false
bible.is	spa	SPNNVI	La Santa Biblia, Nueva Versión Internacional®		https://live.bible.is/bible/SPNNVI/mat/1:1	nueva-version-internacional-1999	nueva-version-internacional	27	260	7941	170326	false
bible.is	spa	SPANTV	La Santa Bíblia, Nueva Traducción Viviente		https://live.bible.is/bible/SPANTV/mat/1:1	nueva-traduccion-viviente-2010	nueva-traduccion-viviente	27	260	7943	189059	false
bible.is	spa	SPNTLA	Lenguaje Actual		https://live.bible.is/bible/SPNTLA/mat/1:1	lenguaje-actual-2002	lenguaje-actual	24	125	3799	97820	false
bible.is	spa	SPNDLH	Nueva Biblia Latinoamericana de Hoy		https://live.bible.is/bible/SPNDLH/mat/1:1	nueva-biblia-latinoamericana-de-hoy-2005	nueva-biblia-latinoamericana-de-hoy	27	260	7958	171929	false
bible.is	spa	SPAR95	Reina Valera 1995		https://live.bible.is/bible/SPAR95/mat/1:1	reina-valera-1995	reina-valera	27	260	7958	163553	false
bible.is	spa	SPAR60	Reina-Valera 1960 Biblia		https://live.bible.is/bible/SPAR60/mat/1:1	reina-valera-1960	reina-valera	27	260	7958	164596	false
bible.is	spa	SPAERV	The Word of God for All - 2000 World Bible Translation Center		https://live.bible.is/bible/SPAERV/mat/1:1	palabra-de-dios-para-todos-2000	palabra-de-dios-para-todos	27	260	7953	185076	false
bible.is	spa	SPAWTC	The Word of God for All 2014		https://live.bible.is/bible/SPAWTC/mat/1:1	palabra-de-dios-para-todos-2014	palabra-de-dios-para-todos	27	260	7938	185037	false
biblegateway.com	eng	1599-Geneva-Bible-GNV	1599 Geneva Bible (GNV)		https://www.biblegateway.com/versions/1599-Geneva-Bible-GNV/	geneva-bible-eng-1599	geneva-bible-eng	27	260	7952	182238	true
biblegateway.com	eng	21st-Century-King-James-Version-KJ21-Bible	21st Century King James Version (KJ21)		https://www.biblegateway.com/versions/21st-Century-King-James-Version-KJ21-Bible/	21st-century-king-james-version-1994	21st-century-king-james-version	27	260	7951	181071	false
biblegateway.com	eng	American-Standard-Version-ASV-Bible	American Standard Version (ASV)		https://www.biblegateway.com/versions/American-Standard-Version-ASV-Bible/	american-standard-version-1901	american-standard-version	27	260	7941	180147	true
biblegateway.com	eng	Amplified-Bible-AMP	Amplified Bible (AMP)		https://www.biblegateway.com/versions/Amplified-Bible-AMP/	amplified-bible-2015	amplified-bible	27	260	7958	226470	false
biblegateway.com	eng	Amplified-Bible-Classic-Edition-AMPC	Amplified Bible, Classic Edition (AMPC)		https://www.biblegateway.com/versions/Amplified-Bible-Classic-Edition-AMPC/	amplified-bible-1987-classic	amplified-bible	27	260	7956	240864	false
biblegateway.com	eng	Authorized-King-James-Version-AKJV-Bible	Authorized (King James) Version (AKJV)		https://www.biblegateway.com/versions/Authorized-King-James-Version-AKJV-Bible/	king-james-version-1769	king-james-version	27	260	7957	181010	true
biblegateway.com	eng	BRG-Bible	BRG Bible (BRG)		https://www.biblegateway.com/versions/BRG-Bible/	king-james-version-1769	king-james-version	27	260	7957	181145	true
biblegateway.com	eng	Christian-Standard-Bible-CSB	Christian Standard Bible (CSB)		https://www.biblegateway.com/versions/Christian-Standard-Bible-CSB/	christian-standard-bible-2017	christian-standard-bible	27	260	7942	171501	false
biblegateway.com	eng	Christian-Standard-Bible-Anglicised-CSBA-Bible	Christian Standard Bible Anglicised (CSBA)		https://www.biblegateway.com/versions/Christian-Standard-Bible-Anglicised-CSBA-Bible/	christian-standard-bible-2024-anglicised	christian-standard-bible	27	260	7942	172983	false
biblegateway.com	eng	Common-English-Bible-CEB	Common English Bible (CEB)		https://www.biblegateway.com/versions/Common-English-Bible-CEB/	common-english-bible-2011	common-english-bible	27	260	7939	175614	false
biblegateway.com	eng	Complete-Jewish-Bible-CJB	Complete Jewish Bible (CJB)		https://www.biblegateway.com/versions/Complete-Jewish-Bible-CJB/	complete-jewish-bible-1998	complete-jewish-bible	27	260	7958	184773	true
biblegateway.com	eng	Contemporary-English-Version-CEV-Bible	Contemporary English Version (CEV)		https://www.biblegateway.com/versions/Contemporary-English-Version-CEV-Bible/	contemporary-english-version-1991	contemporary-english-version	27	260	7857	181457	false
biblegateway.com	eng	Darby-Translation-Bible	Darby Translation (DARBY)		https://www.biblegateway.com/versions/Darby-Translation-Bible/	eng-darby-translation-1884	eng-darby-translation	27	260	7954	179231	true
biblegateway.com	eng	Disciples-Literal-New-Testament-DLNT	Disciples’ Literal New Testament (DLNT)		https://www.biblegateway.com/versions/Disciples-Literal-New-Testament-DLNT/	disciples-literal-new-testament-2011	disciples-literal-new-testament	27	260	7958	185160	false
biblegateway.com	eng	Douay-Rheims-1899-American-Edition-DRA-Bible	Douay-Rheims 1899 American Edition (DRA)		https://www.biblegateway.com/versions/Douay-Rheims-1899-American-Edition-DRA-Bible/	douay-rheims-1899-american-edition	douay-rheims	27	260	7949	179000	true
biblegateway.com	eng	Easy-to-Read-Version-ERV-Bible	Easy-to-Read Version (ERV)		https://www.biblegateway.com/versions/Easy-to-Read-Version-ERV-Bible/	easy-to-read-version-2004	easy-to-read-version	27	260	7901	208533	false
biblegateway.com	eng	EasyEnglish-Bible-EASY	EasyEnglish Bible (EASY)		https://www.biblegateway.com/versions/EasyEnglish-Bible-EASY/	easyenglish-bible-2018	easyenglish-bible	27	260	7941	265645	false
biblegateway.com	eng	English-Standard-Version-ESV-Bible	English Standard Version (ESV)		https://www.biblegateway.com/versions/English-Standard-Version-ESV-Bible/	english-standard-version-2025	english-standard-version	27	260	7941	175546	false
biblegateway.com	eng	English-Standard-Version-Anglicised-ESV-Bible	English Standard Version Anglicised (ESVUK)		https://www.biblegateway.com/versions/English-Standard-Version-Anglicised-ESV-Bible/	english-standard-version-2002-anglicised	english-standard-version	27	260	7941	175620	false
biblegateway.com	eng	Evangelical-Heritage-Version-EHV-Bible	Evangelical Heritage Version (EHV)		https://www.biblegateway.com/versions/Evangelical-Heritage-Version-EHV-Bible/	evangelical-heritage-version-2017	evangelical-heritage-version	27	260	7951	180606	false
biblegateway.com	eng	Expanded-Bible-EXB	Expanded Bible (EXB)		https://www.biblegateway.com/versions/Expanded-Bible-EXB/	expanded-bible-2011	expanded-bible	27	260	7923	287653	false
biblegateway.com	eng	GODS-WORD-Translation-GW-Bible	GOD’S WORD Translation (GW)		https://www.biblegateway.com/versions/GODS-WORD-Translation-GW-Bible/	gods-word-translation-1995	gods-word-translation	27	260	7943	180582	false
biblegateway.com	eng	Good-News-Translation-GNT-Bible	Good News Translation (GNT)		https://www.biblegateway.com/versions/Good-News-Translation-GNT-Bible/	good-news-1992-2nd-edition	good-news	27	260	7916	192566	false
